8226,11359,7677,The Devil's Brigade,"Action,Drama,War",130,68.0,3853.0,Andrew V. McLaglen,1968,The Devil's Advocate,"Action,Adventure,Drama,Horror,Mystery",130.0,68.0,229784,"Taylor Hackford,",1997
8227,11359,11442,The Devil's Brigade,"Action,Drama,War",130,68.0,3853.0,Andrew V. McLaglen,1968,The Devil's Gravestone,Horror,,,97,"Jay Mackenzie Roach,",2009
8228,11364,13897,Operation Crossbow,"Action,Drama,War",115,66.0,3165.0,Michael Anderson,1965,Operation Lysistrata,Documentary,85.0,,271,"Michael Patrick Kelly,",2006
8229,11366,16577,The Return of a Man Called Horse,"Western,Drama",129,61.0,1291.0,Irvin Kershner,1976,The Return of a Man Called Horse,"Action,Adventure,Drama,Western",125.0,64.0,1728,"Irvin Kershner,",1976
8230,11367,5294,Shoot Out,Western,95,61.0,1028.0,Henry Hathaway,1971,Spin Out,"Comedy,Romance",,76.0,27,,2016
8231,11368,17735,The Bravados,"Drama,Western",98,70.0,3327.0,Henry King,1958,The Bravados,"Classics,Drama,Western",98.0,68.0,1462,"Henry King,",1958
8232,11369,677,Mr. Ricco,"Crime,Drama,Mystery",98,57.0,353.0,Paul Bogart,1975,Mr. Gibb,Comedy,,46.0,10,"David Ostry,",2006
8233,11374,7184,Blue Nude,"Drama,Mystery",92,65.0,38.0,Luigi Scattini,1978,Blue Sky,"Drama,Mystery",101.0,64.0,3793,"Tony Richardson,",1994
8234,11379,18746,"Farewell, Friend","Action,Adventure,Crime",115,71.0,1918.0,Jean Herman,1973,Farewell Bender,"Art House,International",,52.0,71,"Matt Oates,",2006
8235,11380,13078,Borderline,"Action,Drama",97,60.0,1127.0,Jerrold Freedman,1981,Borderline,"Action,Adventure,Drama",110.0,62.0,497,"Kenneth MacPherson,Jerrold Freedman,",1980
8236,11381,16378,Love and Bullets,"Action,Crime,Drama",103,58.0,1102.0,"Stuart Rosenberg,John Huston",1979,Love and a .45,"Action,Adventure,Art House,International,Comedy,Drama,Mystery",103.0,68.0,3724,"C.M. Talkington,",1994
8237,11382,13454,White Irish Drinkers,Drama,109,69.0,1570.0,John Gray,2011,White Irish Drinkers,Drama,109.0,74.0,2624,"John Gray,",2011
8238,11384,14452,The Family,"Action,Crime,Mystery",100,65.0,1588.0,Sergio Sollima,1973,Vampire Family,"Art House,International",,,6,"Eric Tsang,",1993
8239,11387,12026,Cold Sweat,"Action,Crime,Drama",94,58.0,1401.0,Terence Young,1974,Cold Skin,Horror,,,12,"David Slade,",2010
8240,11390,8940,Le Cercle Rouge,"Crime,Drama,Mystery",140,81.0,15298.0,Jean-Pierre Melville,1970,Le Cercle Rouge,"Art House,International,Drama,Mystery",100.0,84.0,6736,"Jean-Pierre Melville,",1970
8241,11392,16271,Army of Shadows,"Drama,War",145,82.0,14976.0,Jean-Pierre Melville,1969,In Praise of Shadows,"Art House,International",,,40,"Jay Anania,",2010
8242,11404,5149,The Lost World,"Adventure,Fantasy",106,71.0,3415.0,Harry O. Hoyt,1925,The Lost Brigade,Horror,,,76,"George Hickenlooper,",1993
8243,11406,249,Moby Dick,"Adventure,Drama",184,61.0,1116.0,,2011,Good Dick,"Art House,International,Comedy,Drama",87.0,62.0,5693,"Marianna Palka,",2008
8244,11406,12382,Moby Dick,"Adventure,Drama",184,61.0,1116.0,,2011,Moby Dick,"Action,Adventure,Classics,Drama",116.0,70.0,8238,"John Huston,Franc Roddam,",1956
8245,11412,249,Moby Dick,"Adventure,Drama,Mystery",180,65.0,3101.0,,1998,Good Dick,"Art House,International,Comedy,Drama",87.0,62.0,5693,"Marianna Palka,",2008
8246,11412,12382,Moby Dick,"Adventure,Drama,Mystery",180,65.0,3101.0,,1998,Moby Dick,"Action,Adventure,Classics,Drama",116.0,70.0,8238,"John Huston,Franc Roddam,",1956
8247,11417,16156,Kiss of Death,"Crime,Drama,Film-Noir",99,75.0,5269.0,Henry Hathaway,1947,Days of Wrath,Drama,,,144,"Celia Fox,",2008
8248,11417,17963,Kiss of Death,"Crime,Drama,Film-Noir",99,75.0,5269.0,Henry Hathaway,1947,Kiss of the Sun,Horror,,,51,,2006
8249,11417,18619,Kiss of Death,"Crime,Drama,Film-Noir",99,75.0,5269.0,Henry Hathaway,1947,Out of Depth,Drama,99.0,,5,,1999
8250,11424,1823,Journey to the Far Side of the Sun,Sci-Fi,101,64.0,2452.0,Robert Parrish,1969,Journey to the End of the Night,Drama,,60.0,325,"Eric Eason,",2006
8251,11427,8276,The Devil Rides Out,Horror,95,71.0,5331.0,Terence Fisher,1968,The Devil Rides Out,"Art House,International,Classics,Horror",95.0,74.0,3099,"Terence Fisher,",1968
8252,11427,13135,The Devil Rides Out,Horror,95,71.0,5331.0,Terence Fisher,1968,The Devil Inside,Horror,83.0,42.0,45091,"William Brent Bell,",2012
8253,11429,5149,The Lost Continent,"Adventure,Fantasy",97,57.0,1106.0,"Michael Carreras,Leslie Norman",1968,The Lost Brigade,Horror,,,76,"George Hickenlooper,",1993
8254,11429,9964,The Lost Continent,"Adventure,Fantasy",97,57.0,1106.0,"Michael Carreras,Leslie Norman",1968,The Lost Boys,"Action,Adventure,Horror,Mystery",97.0,74.0,274010,"Joel Schumacher,",1987
8255,11429,15243,The Lost Continent,"Adventure,Fantasy",97,57.0,1106.0,"Michael Carreras,Leslie Norman",1968,The Lost Future,"Action,Adventure,Drama,Science Fiction,Fantasy,Television",91.0,46.0,569,"Michael Salomon,",2010
8256,11430,2516,The Old Dark House,"Comedy,Horror,Mystery",86,54.0,953.0,William Castle,1963,The Dark Tower,"Horror,Science Fiction,Fantasy,Western",,,8853,"Nikolaj Arcel,",2017
8257,11430,8535,The Old Dark House,"Comedy,Horror,Mystery",86,54.0,953.0,William Castle,1963,The Good House,"Comedy,Drama",,,159,,2015
8258,11430,10820,The Old Dark House,"Comedy,Horror,Mystery",86,54.0,953.0,William Castle,1963,The Bleeding House,Horror,86.0,54.0,341,"Philip Gelatt,",2011
8259,11430,17323,The Old Dark House,"Comedy,Horror,Mystery",86,54.0,953.0,William Castle,1963,The Dark Room,"Drama,Mystery,Television",,,40,"Bruce McDonald,",2007
8260,11435,14146,The Green Man,"Crime,Drama,Mystery",102,79.0,337.0,Sarah Hellings,2003,The Thin Man,Mystery,,,158,,2013
8261,11438,5149,The Lost World,"Adventure,Fantasy,Sci-Fi",97,55.0,2663.0,Irwin Allen,1960,The Lost Brigade,Horror,,,76,"George Hickenlooper,",1993
8262,11438,9964,The Lost World,"Adventure,Fantasy,Sci-Fi",97,55.0,2663.0,Irwin Allen,1960,The Lost Boys,"Action,Adventure,Horror,Mystery",97.0,74.0,274010,"Joel Schumacher,",1987
8263,11439,6306,At the Earth's Core,"Adventure,Fantasy",89,53.0,2846.0,Kevin Connor,1976,At the Earth's Core,"Action,Adventure,Art House,International,Cult Movies,Science Fiction,Fantasy",89.0,58.0,2833,"Kevin Connor,",1976
8264,11441,2985,Warlords of the Deep,"Fantasy,Adventure,Sci-Fi",96,57.0,1401.0,Kevin Connor,1978,Warlords of Atlantis,"Action,Adventure,Science Fiction,Fantasy",96.0,64.0,655,"Kevin Connor,",1978
8265,11441,6740,Warlords of the Deep,"Fantasy,Adventure,Sci-Fi",96,57.0,1401.0,Kevin Connor,1978,Bed of the Dead,"Art House,International,Horror",88.0,,9,,2016
8266,11441,16019,Warlords of the Deep,"Fantasy,Adventure,Sci-Fi",96,57.0,1401.0,Kevin Connor,1978,Day of the Dead,Horror,96.0,70.0,64293,"George A. Romero,",1985
8267,11442,2810,The Plague of the Zombies,"Fantasy,Horror",90,67.0,3258.0,John Gilling,1966,The Flight of the Intruder,"Action,Adventure,Drama",115.0,60.0,5949,"John Milius,",1991
8268,11442,3376,The Plague of the Zombies,"Fantasy,Horror",90,67.0,3258.0,John Gilling,1966,Village of the Damned,"Horror,Mystery,Science Fiction,Fantasy",99.0,54.0,35632,"John Carpenter,",1995
8269,11450,1070,Men in Black II,"Action,Adventure,Comedy",88,61.0,272400.0,Barry Sonnenfeld,2002,Men in Black III,"Action,Adventure,Comedy,Science Fiction,Fantasy",105.0,76.0,756829,"Barry Sonnenfeld,",2012
8270,11450,7165,Men in Black II,"Action,Adventure,Comedy",88,61.0,272400.0,Barry Sonnenfeld,2002,Men in Black,"Action,Adventure,Comedy,Science Fiction,Fantasy",98.0,70.0,1047640,"Barry Sonnenfeld,",1997
8271,11450,7177,Men in Black II,"Action,Adventure,Comedy",88,61.0,272400.0,Barry Sonnenfeld,2002,Men in Black II,"Comedy,Science Fiction,Fantasy",88.0,62.0,925142,"Barry Sonnenfeld,",2002
8272,11455,2780,Overnight,Documentary,82,71.0,3753.0,"Tony Montana,Mark Brian Smith",2005,Overnight,"Documentary,Musical,Performing Arts,Television",81.0,72.0,4345,"Tony Montana,Mark Brian Smith,",2004
8273,11458,13554,The Sound and the Fury,Drama,110,64.0,554.0,Martin Ritt,1959,The Sound And The Fury,Drama,101.0,54.0,130,"James Franco,",2014
8274,11462,12617,Nuts,"Drama,Mystery",116,67.0,4731.0,Martin Ritt,1987,Nuts,Drama,116.0,68.0,4177,"Martin Ritt,",1987
8275,11463,4377,The Cast of the Amazing Spider-Man,News,30,,,,2012,The Amazing Spider-Man 2,"Action,Adventure,Drama,Science Fiction,Fantasy",142.0,72.0,220340,"Marc Webb,",2014
8276,11463,6049,The Cast of the Amazing Spider-Man,News,30,,,,2012,The Amazing Spider-Man,"Action,Adventure,Science Fiction,Fantasy",136.0,78.0,813205,"Marc Webb,",2012
8277,11465,8508,Crossing Delancey,"Comedy,Romance",97,69.0,2800.0,Joan Micklin Silver,1988,Crossing Delancey,"Comedy,Drama,Romance",97.0,72.0,2174,"Joan Micklin Silver,",1988
8278,11468,17495,Watchers,"Action,Horror,Sci-Fi",91,53.0,3172.0,Jon Hess,1988,Watchers,"Action,Adventure,Horror,Mystery,Science Fiction,Fantasy",99.0,58.0,1342,"Jon Hess,John Hess,Jon D. Hess,",1988
8279,11470,1867,A Time to Live,Drama,95,68.0,115.0,Rick Wallace,1985,From Time to Time,"Action,Adventure,Drama,Science Fiction,Fantasy",95.0,70.0,469,"Julian Fellowes,",2009
8280,11474,508,Conrack,Drama,106,73.0,1272.0,Martin Ritt,1974,Conrack,"Classics,Drama",107.0,78.0,270,"Martin Ritt,",1974
8281,11477,18931,You're a Big Boy Now,"Comedy,Drama,Romance",96,63.0,1146.0,Francis Ford Coppola,1967,You're a Big Boy Now,"Comedy,Drama",96.0,66.0,442,"Francis Ford Coppola,",1966
8282,11478,4511,The Trip to Bountiful,Drama,108,76.0,2978.0,Peter Masterson,1986,The Trip To Italy,"Comedy,Drama",108.0,64.0,9345,"Michael Winterbottom,",2014
8283,11485,989,All the Way Home,Drama,0,73.0,31.0,Fred Coe,1971,All the Way,Drama,132.0,78.0,1740,"Jay Roach,",2016
8284,11485,5281,All the Way Home,Drama,0,73.0,31.0,Fred Coe,1971,Follow the Stars Home,Drama,98.0,78.0,1205,"Dick Lowry,",2001
8285,11485,7049,All the Way Home,Drama,0,73.0,31.0,Fred Coe,1971,A Long Way Home,Drama,97.0,76.0,139,"Robert Markowitz,",1981
8286,11485,16448,All the Way Home,Drama,0,73.0,31.0,Fred Coe,1971,Long Way Home,,91.0,,8,,2005
8287,11485,17351,All the Way Home,Drama,0,73.0,31.0,Fred Coe,1971,The Odd Way Home,Drama,87.0,88.0,74,"Rajeev Nirmalakhandan,",2014
8288,11486,15657,A Time of Destiny,"Drama,War",118,48.0,292.0,Gregory Nava,1988,Man of Destiny,"Comedy,Science Fiction,Fantasy",60.0,,31,,1973
8289,11486,18021,A Time of Destiny,"Drama,War",118,48.0,292.0,Gregory Nava,1988,A Time of Destiny,Drama,118.0,,87,"Gregory Nava,",1988
8290,11492,1102,Not Without My Daughter,"Drama,Mystery",116,62.0,9785.0,Brian Gilbert,1991,Not Without Hope,Drama,,,55,,2015
8291,11494,8220,The Last American Hero,"Drama,Sport",95,63.0,1102.0,Lamont Johnson,1973,The Last American Hero,"Action,Adventure,Classics,Drama,Sports,Fitness",95.0,68.0,232,"Lamont Johnson,",1973
8292,11495,11123,Surrender,Comedy,105,54.0,639.0,Jerry Belson,1987,No Surrender,Comedy,100.0,84.0,136,"Peter Smith,",1985
8293,11496,5205,Prelude to a Kiss,"Comedy,Fantasy,Romance",105,56.0,6576.0,Norman Ren,1992,Prelude to a Kiss,"Comedy,Drama,Science Fiction,Fantasy,Romance",106.0,56.0,10731,"Norman Ren,",1992
8294,11501,6740,A Map of the Heart,"Drama,Mystery",122,69.0,308.0,Dominik Graf,2002,Bed of the Dead,"Art House,International,Horror",88.0,,9,,2016
8295,11501,13320,A Map of the Heart,"Drama,Mystery",122,69.0,308.0,Dominik Graf,2002,Queen of the East,"Drama,Television",60.0,,7,,1995
8296,11501,16673,A Map of the Heart,"Drama,Mystery",122,69.0,308.0,Dominik Graf,2002,Family of the Year,Comedy,,,2,"Joel Zwick,",2005
8297,11508,5609,Places in the Heart,Drama,111,73.0,7808.0,Robert Benton,1984,Places in the Heart,Drama,113.0,74.0,6630,"Robert Benton,",1984
8298,11508,15803,Places in the Heart,Drama,111,73.0,7808.0,Robert Benton,1984,Voice of the Heart,Drama,200.0,,64,"Tony Wharmby,",1990
8299,11509,19063,Absence of Malice,"Drama,Romance,Mystery",116,69.0,9383.0,Sydney Pollack,1981,Absence Of Malice,"Drama,Mystery,Romance",116.0,66.0,4514,"Sydney Pollack,",1981
8300,11510,5909,Son of a Gun,"Action,Crime,Drama",108,65.0,19312.0,Julius Avery,2014,Story of a Girl,Drama,,,1,"Kyra Sedgwick,",2017
8301,11510,6160,Son of a Gun,"Action,Crime,Drama",108,65.0,19312.0,Julius Avery,2014,Son of a Gun,Drama,108.0,74.0,6227,"Julius Avery,",2015
8302,11511,5211,Loss of Life,Horror,78,43.0,54.0,"David Damiata,Michael Matteo Rossi",2013,Signs Of Life,Drama,95.0,68.0,105,"John David Coles,",1989
8303,11511,12718,Loss of Life,Horror,78,43.0,54.0,"David Damiata,Michael Matteo Rossi",2013,Lust for Life,Comedy,,,9,"Scott Patterson,Patrick Sisam,J.J. Keith,Ken Boynton,",2000
8304,11512,344,The Harvest,"Drama,Horror,Mystery",104,60.0,4494.0,John McNaughton,2015,The Harvest,"Horror,Mystery",104.0,62.0,517,"John McNaughton,",2015
8305,11513,8675,These Final Hours,"Drama,Sci-Fi,Mystery",87,66.0,10809.0,Zak Hilditch,2014,These Final Hours,"Art House,International",86.0,70.0,7064,"Zak Hilditch,",2015
8306,11514,2779,White Rabbit,Drama,90,62.0,897.0,Tim McCann,2015,White on White,,,,10,"Roger Spottiswoode,",2004
8307,11514,4722,White Rabbit,Drama,90,62.0,897.0,Tim McCann,2015,Peter Rabbit,Animation,,,8,"Will Gluck,",2018
8308,11514,11881,White Rabbit,Drama,90,62.0,897.0,Tim McCann,2015,White Rabbit,"Drama,Mystery",90.0,72.0,287,"Tim McCann,",2015
8309,11514,12057,White Rabbit,Drama,90,62.0,897.0,Tim McCann,2015,Red Rabbit,"Action,Adventure",,,6,,
8310,11517,13742,Cold Water,Drama,94,,,David Zelina,2015,The Water,"Drama,Special Interest",,78.0,69,,2009
8311,11518,2309,The Scout,"Comedy,Drama,Sport",101,53.0,4997.0,Michael Ritchie,1994,The Scout,"Comedy,Drama",102.0,52.0,7483,"Michael Ritchie,",1994
8312,11519,4023,Sylvia,Drama,115,69.0,223.0,Gordon Douglas,1965,Sylvia,Drama,110.0,66.0,8384,"Christine Jeffs,",2003
8313,11520,2299,Defending Your Life,"Comedy,Drama,Fantasy",112,73.0,13637.0,Albert Brooks,1991,Defending Your Life,"Comedy,Science Fiction,Fantasy",111.0,74.0,9756,"Albert Brooks,",1991
8314,11521,2303,The In-Laws,"Action,Comedy,Mystery",98,57.0,14026.0,Andrew Fleming,2003,The In-Laws,"Comedy,Mystery",95.0,58.0,15716,"Andrew Fleming,",2003
8315,11522,2313,Real Life,Comedy,99,72.0,1865.0,Albert Brooks,1979,Real Life,Comedy,99.0,74.0,1224,"Albert Brooks,",1979
8316,11522,5693,Real Life,Comedy,99,72.0,1865.0,Albert Brooks,1979,Real Eve,"Special Interest,Television",100.0,,6,,2002
8317,11523,2304,The Muse,Comedy,97,56.0,9385.0,Albert Brooks,1999,The Muse,"Comedy,Drama",97.0,52.0,6683,"Albert Brooks,",1999
8318,11524,239,Modern Romance,"Comedy,Romance",93,70.0,2092.0,Albert Brooks,1981,Manhattan Romance,"Comedy,Romance",98.0,70.0,199,"Chris S,",2015
8319,11524,2312,Modern Romance,"Comedy,Romance",93,70.0,2092.0,Albert Brooks,1981,Modern Romance,Comedy,98.0,70.0,1642,"Albert Brooks,",1981
8320,11525,1308,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Mistress America,Comedy,86.0,70.0,6281,"Noah Baumbach,",2015
8321,11525,2310,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Lost in America,Comedy,91.0,70.0,4191,"Albert Brooks,",1985
8322,11525,8250,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Lost in the Sun,,95.0,64.0,236,"Trey Nelson,",2015
8323,11525,14016,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Mandela in America,"Documentary,Special Interest",90.0,,11,,1990
8324,11525,16497,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Africans in America,"Documentary,Special Interest",90.0,,2,,1998
8325,11525,16498,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Africans in America,Documentary,,,75,,1998
8326,11525,16499,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Africans in America,"Documentary,Special Interest",90.0,,3,,1998
8327,11525,18242,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Made in America,Comedy,110.0,50.0,42346,"Richard Benjamin,",1993
8328,11525,18373,Lost in America,Comedy,91,71.0,5265.0,Albert Brooks,1985,Captain America,"Action,Adventure,Mystery,Science Fiction,Fantasy",103.0,42.0,10609,"Albert Pyun,",1990
8329,11527,2301,Looking for Comedy in the Muslim World,Comedy,98,54.0,2913.0,Albert Brooks,2006,Looking for Comedy in the Muslim World,Comedy,98.0,50.0,14530,"Albert Brooks,",2006
8330,11536,7191,April Morning,"Drama,History,War",100,65.0,463.0,Delbert Mann,1988,April Morning,"Action,Adventure,Drama,Television",93.0,68.0,253,"Delbert Mann,",1988
8331,11538,3758,Stranger on My Land,"Drama,Western",94,63.0,107.0,Larry Elikann,1988,Stranger in the House,"Drama,Mystery",94.0,,9,"Rodney Gibbons,",1997
8332,11538,7194,Stranger on My Land,"Drama,Western",94,63.0,107.0,Larry Elikann,1988,Stranger on My Land,"Action,Adventure,Drama,Television,Western",100.0,,45,"Larry Elikann,",1988
8333,11542,11569,Hush,"Drama,Mystery",96,53.0,7642.0,Jonathan Darby,1998,Hush,"Drama,Mystery",96.0,58.0,8146,"Jonathan Darby,",1998
8334,11543,12613,A Streetcar Named Desire,Drama,156,69.0,878.0,Glenn Jordan,1995,A Streetcar Named Desire,"Drama,Television",156.0,60.0,95,"Glenn Jordan,",1995
8335,11554,14145,G'Night Stalker,Comedy,22,86.0,179.0,Rob Schiller,2005,The Night Stalker,Horror,,98.0,235,"Edgar Wright,",2014
8336,11557,5294,Strike Out,Comedy,30,88.0,251.0,Leonard R. Garner Jr.,2000,Spin Out,"Comedy,Romance",,76.0,27,,2016
8337,11560,12941,Physical Therapy,"Comedy,Romance",22,72.0,56.0,Penny Marshall,2009,Physical Pinball,Special Interest,,64.0,59,"David Gordon Green,",2001
8338,11566,5967,Lois Strikes Back,Comedy,22,88.0,298.0,Alex Reid,2006,The Hempire Strikes Back,"Documentary,Special Interest",142.0,,81,,2008
8339,11567,10400,Graduation,Comedy,23,92.0,576.0,Linwood Boomer,2006,Graduation Night,Comedy,,52.0,54,"Alpesh Patel,",2003
8340,11568,18184,One for the Road,"Comedy,Drama",98,85.0,378.0,James Burrows,1993,Three For The Road,"Comedy,Drama",98.0,64.0,138,"Bill L. Norton,",1987
8341,11570,13638,200th Anniversary Special,"Comedy,Drama",60,73.0,143.0,"Andy Ackerman,James Burrows",1990,FOX 25th Anniversary Special,Television,,,3,"Louis J. Horvitz,",2012
8342,11591,1287,Everybody Hates Chris,Comedy,22,74.0,28067.0,"Ali LeRoi,Chris Rock",2005,Everybody Wants Some!!,Comedy,117.0,72.0,14091,"Richard Linklater,",2016
8343,11594,10400,Graduation: Part 2,"Comedy,Romance",21,78.0,42.0,Eric Laneuville,2003,Graduation Night,Comedy,,52.0,54,"Alpesh Patel,",2003
8344,11604,18437,I.Q.,"Comedy,Romance",100,62.0,20102.0,Fred Schepisi,1994,I.Q.,"Comedy,Romance",95.0,58.0,30097,"Fred Schepisi,",1994
8345,11605,11429,I'm Not Rappaport,Comedy,135,66.0,1318.0,Herb Gardner,1996,I'm Not Rappaport,Comedy,135.0,68.0,1094,"Herb Gardner,",1996
8346,11606,10340,The Grass Harp,"Drama,Comedy",107,72.0,3039.0,Charles Matthau,1996,The Grass Harp,"Comedy,Drama",107.0,68.0,995,"Charles Matthau,",1996
8347,11611,723,Running Scared,"Action,Comedy,Crime",107,65.0,8835.0,Peter Hyams,1986,Running Scared,"Action,Adventure,Comedy",107.0,62.0,8292,"Peter Hyams,",1986
8348,11611,8234,Running Scared,"Action,Comedy,Crime",107,65.0,8835.0,Peter Hyams,1986,Running Woman,Mystery,,,38,"Rachel Samuels,",2001
8349,11618,12587,Throw Momma from the Train,"Comedy,Crime,Mystery",88,62.0,27379.0,Danny DeVito,1987,Throw Momma from the Train,Comedy,88.0,58.0,40424,"Danny DeVito,",1987
8350,11619,6765,Desperation,"Drama,Fantasy,Horror",131,53.0,9286.0,Mick Garris,2006,Desperation Highway,Mystery,,,24,"Matthew M. Ross,",1988
8351,11621,1222,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,1999,Norm of the North,"Action,Adventure,Animation,Comedy",86.0,40.0,7519,"Trevor Wall,",2016
8352,11621,1778,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,1999,Cry of the Penguins,"Action,Adventure,Art House,International,Classics,Drama,Kids,Family",105.0,60.0,1692,"Alfred Viola,Roy Boulting,Arne Sucksdorff,Al Viola,",1981
8353,11621,1793,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,1999,Cry of the Penguins,"Action,Adventure,Comedy,Drama",101.0,,19,"Al Viola,",1971
8354,11621,2655,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,1999,Deal of the Century,Comedy,100.0,52.0,513,"William Friedkin,",1983
8355,11621,2967,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,1999,Warlords of the 21st Century,"Action,Adventure,Science Fiction,Fantasy",91.0,62.0,195,"Harley Cokeliss,",1982
8356,11622,8870,The Shining,"Drama,Fantasy,Horror",90,61.0,12090.0,,1997,The Shining,"Drama,Horror,Mystery,Special Interest",145.0,80.0,477734,"Stanley Kubrick,",1980
8357,11623,12327,'Twas the Heist Before Christmas,"Comedy,Drama",30,85.0,30.0,Jeff Melman,1995,Last Chance for Christmas,,120.0,48.0,10,,2015
8358,11627,2886,Krippendorf's Tribe,Comedy,94,49.0,4606.0,Todd Holland,1998,Krippendorf's Tribe,"Comedy,Kids,Family",94.0,48.0,7008,"Todd Holland,",1998
8359,11628,6610,Necessary Roughness,"Comedy,Sport",108,60.0,8395.0,Stan Dragoti,1991,Necessary Roughness,"Action,Adventure,Comedy",108.0,60.0,9476,"Stan Dragoti,",1991
8360,11629,12256,Celtic Pride,"Comedy,Sport",91,52.0,8438.0,Tom DeCerchio,1996,Celtic Pride,Comedy,90.0,52.0,10200,"Tom DeCerchio,Tom De Cerchio,",1996
8361,11637,7586,A Foreign Affair,"Comedy,Drama,Romance",116,74.0,4754.0,Billy Wilder,1948,Love Affair,"Comedy,Drama,Romance",108.0,70.0,5924,"Glenn Gordon Caron,",1994
8362,11637,10380,A Foreign Affair,"Comedy,Drama,Romance",116,74.0,4754.0,Billy Wilder,1948,A Modern Affair,"Comedy,Drama,Romance",90.0,72.0,121,"Vern Oakley,",1995
8363,11637,18810,A Foreign Affair,"Comedy,Drama,Romance",116,74.0,4754.0,Billy Wilder,1948,Strange Affair,Drama,93.0,,10,,2003
8364,11638,3914,The Frighteners,"Comedy,Fantasy,Horror",110,71.0,69053.0,Peter Jackson,1996,The Frighteners,"Comedy,Horror,Kids,Family",110.0,68.0,62778,"Peter Jackson,",1996
8365,11639,10711,"Bright Lights, Big City",Drama,107,56.0,5868.0,James Bridges,1988,"Bright Lights, Big City",Drama,110.0,56.0,6968,"James Bridges,",1988
8366,11640,2708,Greedy,Comedy,113,62.0,10488.0,Jonathan Lynn,1994,Greedy,Comedy,113.0,60.0,7794,"Jonathan Lynn,",1994
8367,11641,712,For Love or Money,"Comedy,Drama,Romance",96,61.0,9407.0,Barry Sonnenfeld,1993,For Love or Money,"Comedy,Romance",89.0,58.0,9047,"Barry Sonnenfeld,",1993
8368,11641,5652,For Love or Money,"Comedy,Drama,Romance",96,61.0,9407.0,Barry Sonnenfeld,1993,For Love of Liberty,Documentary,,68.0,245,"Frank Martin,",2010
8369,11641,18959,For Love or Money,"Comedy,Drama,Romance",96,61.0,9407.0,Barry Sonnenfeld,1993,For the Love of Nancy,"Drama,Television",96.0,76.0,421,"Paul Schneider,",1994
8370,11651,10085,Falling Down,"Crime,Drama,Mystery",113,76.0,136831.0,Joel Schumacher,1993,Falling Down,"Action,Adventure,Drama,Mystery",112.0,72.0,91895,"Joel Schumacher,",1993
8371,11652,17110,Unfaithful,"Drama,Mystery",124,67.0,63880.0,Adrian Lyne,2002,Unfaithful,"Drama,Mystery",124.0,66.0,59852,"Adrian Lyne,",2002
8372,11653,10244,A Perfect Murder,"Crime,Drama,Mystery",107,65.0,65166.0,Andrew Davis,1998,A Perfect Murder,Mystery,107.0,62.0,72483,"Andrew Davis,",1998
8373,11653,12822,A Perfect Murder,"Crime,Drama,Mystery",107,65.0,65166.0,Andrew Davis,1998,Perfect Party,,,,0,,2004
8374,11653,14612,A Perfect Murder,"Crime,Drama,Mystery",107,65.0,65166.0,Andrew Davis,1998,The Perfect Murder,Mystery,,60.0,87,"Zafar Hai,",1990
8375,11655,10052,The War of the Roses,Comedy,116,68.0,38451.0,Danny DeVito,1989,The Bonfire of the Vanities,Comedy,126.0,52.0,12047,"Brian DePalma,",1990
8376,11655,11022,The War of the Roses,Comedy,116,68.0,38451.0,Danny DeVito,1989,The Art of the Steal,Comedy,90.0,62.0,5812,"Jonathan Sobol,",2014
8377,11655,14813,The War of the Roses,Comedy,116,68.0,38451.0,Danny DeVito,1989,Trial of the Moke,Drama,90.0,,15,,2002
8378,11655,17234,The War of the Roses,Comedy,116,68.0,38451.0,Danny DeVito,1989,Jean of the Joneses,Comedy,82.0,74.0,19,"Stella Meghie,",2016
8379,11656,3929,Romancing the Stone,"Action,Adventure,Comedy",106,69.0,64939.0,Robert Zemeckis,1984,Romancing the Stone,"Action,Adventure",110.0,64.0,77262,"Robert Zemeckis,",1984
8380,11658,2960,The Jewel of the Nile,"Action,Adventure,Comedy",106,61.0,40156.0,Lewis Teague,1985,The Legend of the North Wind,"Animation,Special Interest",69.0,,9,,1992
8381,11659,11303,Crocodile Dundee in Los Angeles,"Adventure,Comedy,Crime",92,48.0,19920.0,Simon Wincer,2001,Crocodile Dundee in Los Angeles,"Action,Adventure,Comedy",92.0,48.0,171762,"Simon Wincer,",2001
8382,11660,2902,Crocodile Dundee II,"Action,Adventure,Comedy",108,55.0,44576.0,John Cornell,1988,Crocodile Dundee II,"Action,Adventure,Comedy",111.0,54.0,264331,"John Cornell,",1988
