-1,520,499,16088,Luster,"Comedy,Drama",92,55.0,1026.0,Everett Lewis,2002,Luster,"Comedy,Drama,Adult",90.0,58.0,936,"Everett Lewis,",2002
-1,8136,11188,14731,Taxi,"Action,Comedy,Crime",97,44.0,33286.0,Tim Story,2004,Taxi,"Action,Adventure,Comedy",98.0,56.0,183749,"Tim Story,",2004
-1,4934,6443,9282,Pirates of the Caribbean: At World's End,"Action,Adventure,Fantasy",169,71.0,477886.0,Gore Verbinski,2007,Pirates of the Caribbean: Dead Man's Chest,"Action,Adventure,Comedy,Science Fiction,Fantasy",151.0,78.0,1845954,"Gore Verbinski,",2006
-1,13401,21502,4369,All Night,"Comedy,Drama",58,61.0,46.0,Paul Powell,1918,All Is Bright,"Comedy,Drama",107.0,52.0,722,"Phil Morrison,",2013
-1,9939,14276,8247,Super Robin,"Animation,Action,Comedy",12,44.0,64.0,Peter Rida Michail,2013,Super Hybrid,"Horror,Mystery",,46.0,237,"Eric Valette,",2011
-1,10778,16360,8907,M,"Crime,Drama,Mystery",99,84.0,100726.0,Fritz Lang,1931,M,"Art House,International,Drama,Mystery",105.0,88.0,35541,"Fritz Lang,",1931
-1,1180,1333,5823,Untitled Shimit Amin/YRF Project,Drama,0,,,,,Untitled McG Sci-Fi/Adventure Project,Mystery,117.0,78.0,125,"McG,",2014
-1,8740,12205,19087,Welcome to Hard Times,"Drama,Western",103,61.0,1077.0,Burt Kennedy,1967,Welcome to the Family,,120.0,,1,"Alton Glass,",2015
-1,1326,1517,1841,The Delivery Man,Comedy,30,73.0,470.0,,2015,The Wicker Man,"Action,Adventure,Drama,Horror,Mystery",106.0,46.0,88493,"Neil LaBute,",2006
-1,2452,2705,18195,American Blood,"Crime,Drama",0,,,,,American Tragedy,"Drama,Television",170.0,,50,"Lawrence Schiller,",2000
-1,6298,8067,19066,"Me, Natalie","Comedy,Drama",111,70.0,648.0,Fred Coe,1970,"Me, Natalie","Classics,Comedy,Drama",111.0,76.0,423,"Fred Coe,",1969
-1,9293,13119,15536,The Great Gatsby,News,30,,,,2013,The Great Chameleon,Comedy,,,3,"Goran Kalezic,",2012
-1,6130,7872,1575,Zoom,"Animation,Comedy,Drama",96,63.0,949.0,Pedro Morelli,2016,Zoom,"Animation,Art House,International,Comedy,Drama",96.0,64.0,282,"Pedro Morelli,",2016
-1,9851,14112,8872,Let Me In,"Drama,Fantasy,Horror",116,72.0,93524.0,Matt Reeves,2010,Let Me In,"Drama,Horror,Science Fiction,Fantasy,Romance",116.0,74.0,66144,"Matt Reeves,",2010
-1,1850,2097,1795,In Search of...,"Documentary,Sci-Fi",30,86.0,598.0,,1976,In Search of Gregory,"Drama,Romance",90.0,,10,"Peter Wood,",1970
-1,12706,19873,6966,The Other,Drama,83,60.0,455.0,Ariel Rotter,2007,The Other Side,Comedy,,,0,,2016
-1,12667,19811,17281,Maps to the Stars,"Comedy,Drama",111,62.0,29000.0,David Cronenberg,2015,Beyond the Stars,"Drama,Mystery,Science Fiction,Fantasy",94.0,56.0,210,"David Saperstein,",1989
-1,1582,1715,2398,Wayne's World,"Comedy,Musical",94,70.0,116049.0,Penelope Spheeris,1992,Wayne's World,Comedy,95.0,68.0,461410,"Penelope Spheeris,",1992
-1,7234,9564,4491,Drive Hard,"Action,Comedy,Crime",92,43.0,3171.0,Brian Trenchard-Smith,2014,Drive Hard,"Action,Adventure,Art House,International,Comedy,Special Interest",96.0,42.0,398,"Brian Trenchard-Smith,",2014
-1,2725,2979,2103,Wyrd Sisters,"Animation,Comedy,Fantasy",140,72.0,703.0,,1997,Go For Sisters,Drama,122.0,64.0,336,"John Sayles,",2013
-1,13229,21107,913,Om Shanti Om,"Action,Comedy,Drama",162,66.0,29529.0,Farah Khan,2007,Om Shanti Om,"Action,Adventure,Comedy,Drama",162.0,80.0,27080,"Farah Khan,",2007
-1,3128,3616,16540,The X Factor,"Musical,Television",60,45.0,3495.0,,2004,Chill Factor,"Action,Adventure,Mystery",102.0,54.0,13197,"Hugh Johnson,",1999
-1,5712,7393,10049,Teenage Mutant Ninja Turtles,"Action,Adventure,Comedy",93,67.0,70584.0,Steve Barron,1990,Teenage Mutant Ninja Turtles: The Movie,"Action,Adventure,Kids,Family,Science Fiction,Fantasy",93.0,66.0,251612,"Steve Barron,Steven Barron,",1990
-1,7098,9372,8264,Shall We Dance,"Comedy,Drama,Romance",106,61.0,35880.0,Peter Chelsom,2004,Sparrows Dance,"Comedy,Drama,Romance",81.0,76.0,216,"Noah Buschel,",2013
-1,6784,8919,11693,Captain America,"Animation,Comedy",0,73.0,40.0,,2011,Made in America,"Documentary,Musical,Performing Arts",93.0,60.0,272,"Ron Howard,",2014
-1,7300,9677,5591,ATL,"Comedy,Crime,Drama",105,60.0,8570.0,Chris Robinson,2006,ATL,"Comedy,Drama",105.0,78.0,117034,"Chris Robinson,",2006
-1,4021,5169,14010,Saturday Night Live: Weekend Update Thursday,Comedy,0,72.0,514.0,,2008,Saturday Night Live: The Best of John Belushi,"Comedy,Television",78.0,80.0,1572,"Kenneth Bowser,",2000
